"trialid","lottery_mag","lottery_prob","sb_mag","fixation_time","lottery_poke","surebet_poke","subj_choice","RT_choice","RT_fixation","reward_received","lottery_outcome","trial_in_block","block_number","trial_number","block_length","ex_fixation","ex_choice","ITI","ex_ITI","viol","reward","trialnum","RT","sessid","subjid","trialtime","isopto","start_time","duration","trialtype","region","notes"
26200239,2,0.55,3.5,1,"BotR","BotL","surebet",0.435633,6.18591,42,"win",13,3,111,48,0,1,5.80482,0,0,42,111,0.435633,212189,2176,"2021-03-30 06:37:53.9211",0,NA,NA,NA,"bilateral FOF","36mW in machine"
26200255,8,0.55,3.5,1,"BotR","BotL","lottery",0.495442,2.08051,96,"win",14,3,112,48,0,2,5.65444,0,0,96,112,0.495442,212189,2176,"2021-03-30 06:38:08.4706",0,NA,NA,NA,"bilateral FOF","36mW in machine"
26200263,0.5,0.55,3.5,1,"BotR","BotL","surebet",0.43584,0.279984,42,"win",15,3,113,48,0,0,7.13485,0,0,42,113,0.43584,212189,2176,"2021-03-30 06:38:23.4667",1,9.13497,3,"all","bilateral FOF","36mW in machine"
26200271,0.5,0.55,3.5,1,"BotR","BotL","surebet",0.39689,0.854392,42,"lose",16,3,114,48,0,1,7.35554,0,0,42,114,0.39689,212189,2176,"2021-03-30 06:38:39.2338",0,NA,NA,NA,"bilateral FOF","36mW in machine"
26200295,16,0.55,3.5,1,"BotR","BotL","lottery",0.572629,21.715,192,"win",17,3,115,48,0,2,7.23231,0,0,192,115,0.572629,212189,2176,"2021-03-30 06:39:17.5913",0,NA,NA,NA,"bilateral FOF","36mW in machine"
26200315,16,0.55,3.5,1,"BotR","BotL","lottery",0.969526,0.427212,192,"win",18,3,116,48,0,1,7.69635,1,0,192,116,0.969526,212189,2176,"2021-03-30 06:39:36.4338",0,NA,NA,NA,"bilateral FOF","36mW in machine"
26200335,8,0.55,3.5,1,"BotR","BotL","lottery",0.628398,0.530168,0,"lose",19,3,117,48,0,1,4.14231,1,0,0,117,0.628398,212189,2176,"2021-03-30 06:39:49.3703",0,NA,NA,NA,"bilateral FOF","36mW in machine"
26200413,4,0.55,3.5,1,"BotR","BotL","surebet",1.50007,71.1901,42,"win",20,3,118,48,1,1,5.85589,0,0,42,118,1.50007,212189,2176,"2021-03-30 06:41:15.8336",1,7.85596,3,"all","bilateral FOF","36mW in machine"
26200431,0.5,0.55,3.5,1,"BotR","BotL","surebet",0.3802,0.631553,42,"win",21,3,119,48,0,1,6.41307,0,0,42,119,0.3802,212189,2176,"2021-03-30 06:41:28.9454",1,8.41315,3,"all","bilateral FOF","36mW in machine"
26200443,8,0.55,3.5,1,"BotR","BotL","lottery",0.520834,0.49806,96,"win",22,3,120,48,0,1,6.91189,0,0,96,120,0.520834,212189,2176,"2021-03-30 06:41:43.2057",0,NA,NA,NA,"bilateral FOF","36mW in machine"
26200509,4,0.55,3.5,1,"BotR","BotL","surebet",0.455241,80.0406,42,"win",23,3,121,48,0,2,5.6981,0,0,42,121,0.455241,212189,2176,"2021-03-30 06:43:17.0009",0,NA,NA,NA,"bilateral FOF","36mW in machine"
26200521,8,0.55,3.5,1,"BotR",NA,"lottery",0.381028,0.794692,0,"lose",24,3,122,48,0,1,6.57609,0,0,0,122,0.381028,212189,2176,"2021-03-30 06:43:31.6467",0,NA,NA,NA,"bilateral FOF","36mW in machine"
26200649,16,0.55,3.5,1,"BotR",NA,"violation",NA,300,0,"lose",25,3,123,48,0,NA,6.86759,0,1,0,123,NA,212189,2176,"2021-03-30 06:48:41.9884",0,NA,NA,NA,"bilateral FOF","36mW in machine"
26200793,16,0.55,3.5,1,"BotR",NA,"lottery",0.448599,282.918,192,"win",25,3,124,48,11,1,7.66658,0,0,192,124,0.448599,212189,2176,"2021-03-30 06:53:40.9018",1,9.66661,3,"all","bilateral FOF","36mW in machine"
26200811,16,0.55,3.5,1,"BotR","BotL","lottery",1.06295,1.51605,192,"win",26,3,125,48,0,1,5.8655,0,0,192,125,1.06295,212189,2176,"2021-03-30 06:53:56.8714",0,NA,NA,NA,"bilateral FOF","36mW in machine"
26200831,8,0.55,3.5,1,"BotR","BotL","lottery",0.720517,3.57663,96,"win",27,3,126,48,0,0,4.0822,1,0,96,126,0.720517,212189,2176,"2021-03-30 06:54:13.3872",1,7.11717,3,"all","bilateral FOF","36mW in machine"
26200847,32,0.55,3.5,1,"BotR","BotL","lottery",1.01597,0.869741,0,"lose",28,3,127,48,0,1,4.12024,0,0,0,127,1.01597,212189,2176,"2021-03-30 06:54:25.8034",0,NA,NA,NA,"bilateral FOF","36mW in machine"
26200865,2,0.55,3.5,1,"BotR","BotL","surebet",0.556199,0.918393,42,"lose",29,3,128,48,0,1,4.26199,0,0,42,128,0.556199,212189,2176,"2021-03-30 06:54:39.5865",1,6.26208,3,"all","bilateral FOF","36mW in machine"
26200901,0.5,0.55,3.5,1,"BotR",NA,"lottery",1.01454,34.0463,0,"lose",30,3,129,48,0,2,6.50808,0,0,0,129,1.01454,212189,2176,"2021-03-30 06:55:27.7920",1,8.50814,3,"all","bilateral FOF","36mW in machine"
26201121,8,0.55,3.5,1,NA,"BotL","surebet",3.15194,292.218,42,"win",31,3,130,48,0,7,6.6899,0,0,42,130,3.15194,212189,2176,"2021-03-30 07:00:36.8617",1,8.68991,3,"all","bilateral FOF","36mW in machine"
26201131,4,0.55,3.5,1,"BotR","BotL","lottery",0.331981,1.17697,0,"lose",32,3,131,48,0,1,6.62654,0,0,0,131,0.331981,212189,2176,"2021-03-30 07:00:51.9436",0,NA,NA,NA,"bilateral FOF","36mW in machine"
26201153,8,0.55,3.5,1,"BotR","BotL","lottery",0.794236,1.6806,0,"lose",33,3,132,48,0,1,5.71202,0,0,0,132,0.794236,212189,2176,"2021-03-30 07:01:06.4989",1,7.71208,3,"all","bilateral FOF","36mW in machine"
26201169,32,0.55,3.5,1,"BotR","BotL","lottery",0.683416,1.07528,0,"lose",34,3,133,48,0,1,4.25406,0,0,0,133,0.683416,212189,2176,"2021-03-30 07:01:18.9762",0,NA,NA,NA,"bilateral FOF","36mW in machine"
26201219,2,0.55,3.5,1,"BotR",NA,"violation",30,3.34301,0,"win",35,3,134,48,0,2,4.93476,0,1,0,134,30,212189,2176,"2021-03-30 07:02:01.6495",1,6.93478,3,"all","bilateral FOF","36mW in machine"
26201291,2,0.55,3.5,1,"BotR",NA,"lottery",1.02726,38.7721,24,"win",35,3,135,48,1,0,7.72569,0,0,24,135,1.02726,212189,2176,"2021-03-30 07:02:55.9502",1,9.72582,3,"all","bilateral FOF","36mW in machine"
26201317,2,0.55,3.5,1,"BotR","BotL","surebet",0.387811,4.98291,42,"win",36,3,136,48,0,1,7.0167,0,0,42,136,0.387811,212189,2176,"2021-03-30 07:03:13.3442",1,9.0168,3,"all","bilateral FOF","36mW in machine"
26201333,0.5,0.55,3.5,1,NA,"BotL","surebet",0.391593,0.547065,42,"win",37,3,137,48,0,1,6.29386,0,0,42,137,0.391593,212189,2176,"2021-03-30 07:03:26.9570",0,NA,NA,NA,"bilateral FOF","36mW in machine"
26201357,16,0.55,3.5,1,NA,"BotL","surebet",3.16371,0.442347,42,"win",38,3,138,48,0,6,7.89862,1,0,42,138,3.16371,212189,2176,"2021-03-30 07:03:45.3408",0,NA,NA,NA,"bilateral FOF","36mW in machine"
26201395,2,0.55,3.5,1,"BotR","BotL","surebet",0.342116,17.7179,42,"win",39,3,139,48,0,1,4.47191,0,0,42,139,0.342116,212189,2176,"2021-03-30 07:04:13.3488",0,NA,NA,NA,"bilateral FOF","36mW in machine"
26201801,32,0.55,3.5,1,"BotR","BotL","violation",NA,300,0,"lose",40,3,140,48,0,NA,7.79523,0,1,0,140,NA,212189,2176,"2021-03-30 07:09:24.5029",0,NA,NA,NA,"bilateral FOF","36mW in machine"
26201865,32,0.55,3.5,1,"BotR","BotL","lottery",0.473326,30.7539,384,"win",40,3,141,48,0,1,7.99505,0,0,384,141,0.473326,212189,2176,"2021-03-30 07:10:12.0581",1,9.99512,3,"all","bilateral FOF","36mW in machine"
26201891,32,0.55,3.5,1,"BotR","BotL","lottery",0.584138,13.3761,0,"lose",41,3,142,48,1,1,6.22387,0,0,0,142,0.584138,212189,2176,"2021-03-30 07:10:39.4060",0,NA,NA,NA,"bilateral FOF","36mW in machine"
26201911,32,0.55,3.5,1,"BotR",NA,"lottery",0.440151,0.679902,0,"lose",42,3,143,48,0,1,7.81202,0,0,0,143,0.440151,212189,2176,"2021-03-30 07:10:54.7209",1,9.81208,3,"all","bilateral FOF","36mW in machine"
26201935,2,0.55,3.5,1,"BotR","BotL","surebet",0.389333,6.73264,42,"lose",43,3,144,48,0,1,7.02734,0,0,42,144,0.389333,212189,2176,"2021-03-30 07:11:13.8081",0,NA,NA,NA,"bilateral FOF","36mW in machine"
26201965,32,0.55,3.5,1,"BotR","BotL","lottery",0.381051,9.95006,0,"lose",44,3,145,48,1,1,4.04665,0,0,0,145,0.381051,212189,2176,"2021-03-30 07:11:34.7958",0,NA,NA,NA,"bilateral FOF","36mW in machine"
26201983,4,0.55,3.5,1,NA,"BotL","surebet",0.320968,3.33006,42,"win",45,3,146,48,0,0,5.03573,0,0,42,146,0.320968,212189,2176,"2021-03-30 07:11:49.4937",1,7.03582,3,"all","bilateral FOF","36mW in machine"
26201999,16,0.55,3.5,1,"BotR","BotL","lottery",0.517623,0.518086,192,"win",46,3,147,48,0,1,5.78259,0,0,192,147,0.517623,212189,2176,"2021-03-30 07:12:03.2287",0,NA,NA,NA,"bilateral FOF","36mW in machine"
26202025,0.5,0.55,3.5,1,"BotR","BotL","surebet",0.40945,10.6096,42,"lose",47,3,148,48,0,1,7.67345,0,0,42,148,0.40945,212189,2176,"2021-03-30 07:12:33.4791",0,NA,NA,NA,"bilateral FOF","36mW in machine"
26202043,4,0.55,3.5,1,"BotR","BotL","surebet",0.430933,0.412775,42,"win",48,3,149,48,0,1,5.28049,0,0,42,149,0.430933,212189,2176,"2021-03-30 07:12:46.0534",0,NA,NA,NA,"bilateral FOF","36mW in machine"
26202059,0.5,0.55,3.5,1,"BotR","BotL","surebet",0.328257,0.750561,42,"lose",1,4,150,48,0,1,4.6591,0,0,42,150,0.328257,212189,2176,"2021-03-30 07:12:58.4898",0,NA,NA,NA,"bilateral FOF","36mW in machine"
26202079,32,0.55,3.5,1,"BotR",NA,"lottery",0.506104,0.276132,384,"win",2,4,151,48,0,0,4.99621,0,0,384,151,0.506104,212189,2176,"2021-03-30 07:13:11.7895",1,6.99632,3,"all","bilateral FOF","36mW in machine"
26202115,8,0.55,3.5,1,"BotR","BotL","lottery",0.943464,8.91766,96,"win",3,4,152,48,0,2,7.1783,0,0,96,152,0.943464,212189,2176,"2021-03-30 07:13:35.7942",1,9.17837,3,"all","bilateral FOF","36mW in machine"
26202191,16,0.55,3.5,1,"BotR","BotL","lottery",0.449848,39.7872,0,"lose",4,4,153,48,0,1,5.70976,0,0,0,153,0.449848,212189,2176,"2021-03-30 07:14:29.1481",1,7.70984,3,"all","bilateral FOF","36mW in machine"
26202211,4,0.55,3.5,1,"BotR","BotL","surebet",0.407821,1.81658,42,"lose",5,4,154,48,0,1,7.06426,0,0,42,154,0.407821,212189,2176,"2021-03-30 07:14:43.9887",1,9.06434,3,"all","bilateral FOF","36mW in machine"
26202511,2,0.55,3.5,1,"BotR","BotL","violation",NA,300,0,"win",6,4,155,48,0,NA,5.53012,0,1,0,155,NA,212189,2176,"2021-03-30 07:19:52.8900",0,NA,NA,NA,"bilateral FOF","36mW in machine"
26202565,2,0.55,3.5,1,"BotR","BotL","surebet",1.05772,38.7782,42,"lose",6,4,156,48,0,3,4.52218,0,0,42,156,1.05772,212189,2176,"2021-03-30 07:20:42.9370",0,NA,NA,NA,"bilateral FOF","36mW in machine"
26202599,16,0.55,3.5,1,"BotR","BotL","lottery",0.35427,10.3664,192,"win",7,4,157,48,0,1,4.55993,0,0,192,157,0.35427,212189,2176,"2021-03-30 07:21:05.8017",1,6.56005,3,"all","bilateral FOF","36mW in machine"
26202661,8,0.55,3.5,1,"BotR","BotL","lottery",0.544383,34.1069,96,"win",8,4,158,48,0,1,4.48682,0,0,96,158,0.544383,212189,2176,"2021-03-30 07:21:53.2865",1,6.48694,3,"all","bilateral FOF","36mW in machine"
26202681,16,0.55,3.5,1,"BotR",NA,"lottery",0.432086,1.36483,192,"win",9,4,159,48,0,1,5.66235,0,0,192,159,0.432086,212189,2176,"2021-03-30 07:22:07.6203",1,7.66244,3,"all","bilateral FOF","36mW in machine"
26202713,0.5,0.55,3.5,1,"BotR","BotL","surebet",0.366023,0.78012,42,"win",10,4,160,48,0,1,7.54171,0,0,42,160,0.366023,212189,2176,"2021-03-30 07:22:25.7869",1,9.54175,3,"all","bilateral FOF","36mW in machine"
26202735,8,0.55,3.5,1,NA,"BotL","surebet",4.33489,2.10267,42,"lose",11,4,161,48,0,6,7.75139,0,0,42,161,4.33489,212189,2176,"2021-03-30 07:22:46.7844",0,NA,NA,NA,"bilateral FOF","36mW in machine"
26202751,0.5,0.55,3.5,1,NA,"BotL","surebet",0.36297,1.06302,42,"lose",12,4,162,48,0,1,7.67702,0,0,42,162,0.36297,212189,2176,"2021-03-30 07:23:01.1773",0,NA,NA,NA,"bilateral FOF","36mW in machine"
26202769,16,0.55,3.5,1,"BotR","BotL","lottery",0.378724,3.70894,192,"win",13,4,163,48,0,1,6.00886,0,0,192,163,0.378724,212189,2176,"2021-03-30 07:23:18.5971",1,8.00893,3,"all","bilateral FOF","36mW in machine"
26202783,8,0.55,3.5,1,"BotR",NA,"lottery",0.397349,0.729112,0,"lose",14,4,164,48,0,0,6.24278,0,0,0,164,0.397349,212189,2176,"2021-03-30 07:23:32.3272",1,8.24286,3,"all","bilateral FOF","36mW in machine"
26202807,8,0.55,3.5,1,"BotR","BotL","lottery",0.350087,23.793,96,"win",15,4,165,48,0,1,7.74642,0,0,96,165,0.350087,212189,2176,"2021-03-30 07:24:10.6717",1,9.74653,3,"all","bilateral FOF","36mW in machine"
26202861,32,0.55,3.5,1,"BotR","BotL","lottery",0.33156,57.8596,384,"win",16,4,166,48,1,1,5.63712,0,0,384,166,0.33156,212189,2176,"2021-03-30 07:25:22.0942",0,NA,NA,NA,"bilateral FOF","36mW in machine"
26202883,32,0.55,3.5,1,"BotR","BotL","lottery",0.377174,6.61624,384,"win",17,4,167,48,0,1,4.57524,0,0,384,167,0.377174,212189,2176,"2021-03-30 07:25:39.8175",0,NA,NA,NA,"bilateral FOF","36mW in machine"
26203029,8,0.55,3.5,1,"BotR","BotL","lottery",0.400852,127.784,0,"lose",18,4,168,48,0,1,6.86536,0,0,0,168,0.400852,212189,2176,"2021-03-30 07:28:01.8421",0,NA,NA,NA,"bilateral FOF","36mW in machine"
26203323,2,0.55,3.5,1,"BotR","BotL","violation",NA,300,0,"lose",19,4,169,48,0,NA,7.25942,0,1,0,169,NA,212189,2176,"2021-03-30 07:33:12.4598",0,NA,NA,NA,"bilateral FOF","36mW in machine"
26203535,2,0.55,3.5,1,"BotR","BotL","violation",NA,300,0,"lose",19,4,170,48,0,NA,7.63849,0,1,0,170,NA,212189,2176,"2021-03-30 07:38:23.4569",0,NA,NA,NA,"bilateral FOF","36mW in machine"
26203801,2,0.55,3.5,1,"BotR","BotL","violation",NA,300,0,"lose",19,4,171,48,0,NA,4.25085,0,1,0,171,NA,212189,2176,"2021-03-30 07:43:31.0597",0,NA,NA,NA,"bilateral FOF","36mW in machine"
26204043,2,0.55,3.5,1,"BotR","BotL","violation",NA,300,0,"win",19,4,172,48,0,NA,5.81007,0,1,0,172,NA,212189,2176,"2021-03-30 07:48:40.2378",0,NA,NA,NA,"bilateral FOF","36mW in machine"
26204215,2,0.55,3.5,1,"BotR","BotL","violation",NA,300,0,"win",19,4,173,48,0,NA,7.67642,0,1,0,173,NA,212189,2176,"2021-03-30 07:53:51.2835",0,NA,NA,NA,"bilateral FOF","36mW in machine"
26204333,2,0.55,3.5,1,"BotR","BotL","lottery",0.407155,107.161,0,"lose",19,4,174,48,0,1,7.12544,0,0,0,174,0.407155,212189,2176,"2021-03-30 07:55:52.3377",0,NA,NA,NA,"bilateral FOF","36mW in machine"
26204347,2,0.55,3.5,1,"BotR","BotL","surebet",0.481359,1.82929,42,"win",20,4,175,48,0,0,7.73629,0,0,42,175,0.481359,212189,2176,"2021-03-30 07:56:08.6240",0,NA,NA,NA,"bilateral FOF","36mW in machine"
26204365,0.5,0.55,3.5,1,"BotR","BotL","surebet",1.24189,1.42855,42,"win",21,4,176,48,0,1,6.65308,0,0,42,176,1.24189,212189,2176,"2021-03-30 07:56:23.4550",0,NA,NA,NA,"bilateral FOF","36mW in machine"
26204373,32,0.55,3.5,1,"BotR","BotL","lottery",0.369341,1.64752,0,"lose",22,4,177,48,0,1,6.11707,0,0,0,177,0.369341,212189,2176,"2021-03-30 07:56:39.0745",1,8.11716,3,"all","bilateral FOF","36mW in machine"
26204383,2,0.55,3.5,1,NA,"BotL","surebet",0.365973,0.727782,42,"lose",23,4,178,48,0,1,4.26362,0,0,42,178,0.365973,212189,2176,"2021-03-30 07:56:50.1234",1,6.26371,3,"all","bilateral FOF","36mW in machine"
26204403,0.5,0.55,3.5,1,"BotR","BotL","surebet",1.18527,5.32369,42,"lose",24,4,179,48,0,0,6.73106,0,0,42,179,1.18527,212189,2176,"2021-03-30 07:57:09.2023",0,NA,NA,NA,"bilateral FOF","36mW in machine"
26204411,32,0.55,3.5,1,"BotR","BotL","lottery",0.361115,2.08121,384,"win",25,4,180,48,0,1,5.78642,0,0,384,180,0.361115,212189,2176,"2021-03-30 07:57:24.1759",0,NA,NA,NA,"bilateral FOF","36mW in machine"
26204427,2,0.55,3.5,1,"BotR","BotL","surebet",0.514723,6.27335,42,"win",26,4,181,48,1,0,6.85274,0,0,42,181,0.514723,212189,2176,"2021-03-30 07:57:43.4127",0,NA,NA,NA,"bilateral FOF","36mW in machine"
26204459,4,0.55,3.5,1,"BotR",NA,"lottery",0.345346,36.6431,48,"win",27,4,182,48,0,1,4.47403,0,0,48,182,0.345346,212189,2176,"2021-03-30 07:58:30.4723",0,NA,NA,NA,"bilateral FOF","36mW in machine"
26204473,0.5,0.55,3.5,1,"BotR","BotL","surebet",0.396427,7.50059,42,"lose",28,4,183,48,0,1,4.64406,0,0,42,183,0.396427,212189,2176,"2021-03-30 07:58:48.3825",1,6.64413,3,"all","bilateral FOF","36mW in machine"
26204487,8,0.55,3.5,1,"BotR","BotL","lottery",0.364497,0.730148,0,"lose",29,4,184,48,0,1,5.97615,0,0,0,184,0.364497,212189,2176,"2021-03-30 07:59:03.4531",0,NA,NA,NA,"bilateral FOF","36mW in machine"
26204503,0.5,0.55,3.5,1,"BotR","BotL","surebet",0.410694,2.63443,42,"lose",30,4,185,48,0,1,5.55489,0,0,42,185,0.410694,212189,2176,"2021-03-30 07:59:17.0880",0,NA,NA,NA,"bilateral FOF","36mW in machine"
26204533,8,0.55,3.5,1,"BotR","BotL","lottery",0.367644,30.0051,96,"win",31,4,186,48,0,1,6.52474,0,0,96,186,0.367644,212189,2176,"2021-03-30 08:00:00.0857",0,NA,NA,NA,"bilateral FOF","36mW in machine"
26204543,4,0.55,3.5,1,"BotR","BotL","lottery",0.382349,0.890902,48,"win",32,4,187,48,0,1,5.29659,0,0,48,187,0.382349,212189,2176,"2021-03-30 08:00:12.7852",0,NA,NA,NA,"bilateral FOF","36mW in machine"
26204673,0.5,0.55,3.5,1,"BotR",NA,"violation",NA,300,0,"lose",33,4,188,48,0,NA,7.66043,1,1,0,188,NA,212189,2176,"2021-03-30 08:05:23.8435",0,NA,NA,NA,"bilateral FOF","36mW in machine"
26204813,0.5,0.55,3.5,1,"BotR",NA,"violation",NA,300,0,"win",33,4,189,48,0,NA,4.7694,0,1,0,189,NA,212189,2176,"2021-03-30 08:10:31.9796",0,NA,NA,NA,"bilateral FOF","36mW in machine"
26204959,0.5,0.55,3.5,1,"BotR",NA,"violation",NA,300,0,"lose",33,4,190,48,0,NA,7.56769,0,1,0,190,NA,212189,2176,"2021-03-30 08:15:42.9062",0,NA,NA,NA,"bilateral FOF","36mW in machine"
26205037,0.5,0.55,3.5,1,"BotR",NA,"lottery",1.01794,119.619,0,"lose",33,4,191,48,0,2,6.78978,0,0,0,191,1.01794,212189,2176,"2021-03-30 08:17:56.7799",0,NA,NA,NA,"bilateral FOF","36mW in machine"
26205165,32,0.55,3.5,1,"BotR","BotL","violation",NA,300,0,"win",34,4,192,48,0,NA,4.15954,0,1,0,192,NA,212189,2176,"2021-03-30 08:23:04.3023",0,NA,NA,NA,"bilateral FOF","36mW in machine"
26205237,32,0.55,3.5,1,"BotR","BotL","violation",NA,300,0,"win",34,4,193,48,0,NA,5.52359,0,1,0,193,NA,212189,2176,"2021-03-30 08:28:13.1916",0,NA,NA,NA,"bilateral FOF","36mW in machine"
26205293,32,0.55,3.5,1,"BotR","BotL","violation",NA,300,0,"lose",34,4,194,48,0,NA,4.73588,0,1,0,194,NA,212189,2176,"2021-03-30 08:33:21.2884",0,NA,NA,NA,"bilateral FOF","36mW in machine"
26205341,32,0.55,3.5,1,"BotR","BotL","lottery",0.293114,170.616,0,"lose",34,4,195,48,0,1,4.76865,0,0,0,195,0.293114,212189,2176,"2021-03-30 08:36:24.5270",0,NA,NA,NA,"bilateral FOF","36mW in machine"
26205349,2,0.55,3.5,1,"BotR","BotL","lottery",0.692308,8.91639,0,"lose",35,4,196,48,3,1,4.02185,0,0,0,196,0.692308,212189,2176,"2021-03-30 08:36:46.0450",0,NA,NA,NA,"bilateral FOF","36mW in machine"
26205355,4,0.55,3.5,1,"BotR","BotL","lottery",0.497531,9.33069,48,"win",36,4,197,48,0,0,5.7266,0,0,48,197,0.497531,212189,2176,"2021-03-30 08:37:08.1507",0,NA,NA,NA,"bilateral FOF","36mW in machine"
26205363,32,0.55,3.5,1,NA,"BotL","surebet",1.2604,1.02195,42,"lose",37,4,198,48,0,3,4.15419,0,0,42,198,1.2604,212189,2176,"2021-03-30 08:37:21.2058",1,6.15428,3,"all","bilateral FOF","36mW in machine"
26205375,2,0.55,3.5,1,"BotR",NA,"violation",30.0001,9.27099,0,"win",38,4,199,48,0,3,5.0962,0,1,0,199,30.0001,212189,2176,"2021-03-30 08:38:11.5128",1,7.09631,3,"all","bilateral FOF","36mW in machine"
26205383,2,0.55,3.5,1,"BotR",NA,"lottery",0.414496,18.4157,0,"lose",38,4,200,48,0,1,4.38546,0,0,0,200,0.414496,212189,2176,"2021-03-30 08:38:41.6682",0,NA,NA,NA,"bilateral FOF","36mW in machine"
26205389,2,0.55,3.5,1,"BotR","BotL","surebet",0.80954,2.614,42,"win",39,4,201,48,0,1,5.60568,0,0,42,201,0.80954,212189,2176,"2021-03-30 08:38:56.8436",1,7.60576,3,"all","bilateral FOF","36mW in machine"
26205399,4,0.55,3.5,1,"BotR","BotL","lottery",0.359207,0.790211,48,"win",40,4,202,48,0,1,4.12876,0,0,48,202,0.359207,212189,2176,"2021-03-30 08:39:08.6965",0,NA,NA,NA,"bilateral FOF","36mW in machine"
26205401,4,0.55,3.5,1,"BotR","BotL","surebet",0.368639,0.407172,42,"lose",41,4,203,48,0,1,5.18341,0,0,42,203,0.368639,212189,2176,"2021-03-30 08:39:19.9353",0,NA,NA,NA,"bilateral FOF","36mW in machine"
26205413,16,0.55,3.5,1,NA,"BotL","surebet",1.30706,0.701147,42,"lose",42,4,204,48,0,3,4.91706,0,0,42,204,1.30706,212189,2176,"2021-03-30 08:39:35.9650",0,NA,NA,NA,"bilateral FOF","36mW in machine"
26205423,16,0.55,3.5,1,"BotR","BotL","lottery",0.354581,2.07975,0,"lose",43,4,205,48,0,1,4.4813,0,0,0,205,0.354581,212189,2176,"2021-03-30 08:39:49.2803",0,NA,NA,NA,"bilateral FOF","36mW in machine"
26205429,16,0.55,3.5,1,"BotR","BotL","lottery",0.363384,0.640872,0,"lose",44,4,206,48,0,1,7.67676,0,0,0,206,0.363384,212189,2176,"2021-03-30 08:40:04.4935",1,9.67687,3,"all","bilateral FOF","36mW in machine"
26205445,16,0.55,3.5,1,"BotR","BotL","lottery",0.448435,23.1476,192,"win",45,4,207,48,0,1,7.50174,0,0,192,207,0.448435,212189,2176,"2021-03-30 08:40:42.9186",0,NA,NA,NA,"bilateral FOF","36mW in machine"
26205451,4,0.55,3.5,1,NA,"BotL","surebet",0.61466,6.79034,42,"lose",46,4,208,48,1,1,4.18793,0,0,42,208,0.61466,212189,2176,"2021-03-30 08:41:00.4582",0,NA,NA,NA,"bilateral FOF","36mW in machine"
26205455,32,0.55,3.5,1,"BotR","BotL","lottery",0.43121,0.785593,384,"win",47,4,209,48,0,0,4.34028,0,0,384,209,0.43121,212189,2176,"2021-03-30 08:41:13.6680",0,NA,NA,NA,"bilateral FOF","36mW in machine"
26205463,4,0.55,3.5,1,"BotR","BotL","surebet",1.58082,12.2477,42,"lose",48,4,210,48,0,1,6.1115,0,0,42,210,1.58082,212189,2176,"2021-03-30 08:41:40.8175",0,NA,NA,NA,"bilateral FOF","36mW in machine"
26205469,0.5,0.55,3.5,1,"BotR",NA,"violation",30.0001,1.90863,0,"lose",1,5,211,48,0,2,7.47048,0,1,0,211,30.0001,212189,2176,"2021-03-30 08:42:45.7049",1,9.47061,3,"all","bilateral FOF","36mW in machine"
26205481,0.5,0.55,3.5,1,"BotR",NA,"lottery",0.907807,74.4133,6,"win",1,5,212,48,0,2,4.38124,0,0,6,212,0.907807,212189,2176,"2021-03-30 08:44:10.7137",0,NA,NA,NA,"bilateral FOF","36mW in machine"
26205487,8,0.55,3.5,1,"BotR","BotL","lottery",0.351269,7.67012,0,"lose",2,5,213,48,0,1,5.86316,0,0,0,213,0.351269,212189,2176,"2021-03-30 08:44:31.5909",0,NA,NA,NA,"bilateral FOF","36mW in machine"
26205489,32,0.55,3.5,1,"BotR","BotL","lottery",0.312491,0.999453,0,"lose",3,5,214,48,0,1,4.30921,0,0,0,214,0.312491,212189,2176,"2021-03-30 08:44:44.6795",0,NA,NA,NA,"bilateral FOF","36mW in machine"
26205503,8,0.55,3.5,1,"BotR","BotL","violation",NA,67.0695,0,"lose",4,5,215,48,0,NA,6.39886,0,1,0,215,NA,212189,2176,"2021-03-30 08:47:02.5005",1,8.39892,3,"all","bilateral FOF","36mW in machine"
26205529,8,0.55,3.5,1,"BotR","BotL","violation",NA,300,0,"lose",4,5,216,48,0,NA,6.10154,0,1,0,216,NA,212189,2176,"2021-03-30 08:52:11.9643",0,NA,NA,NA,"bilateral FOF","36mW in machine"
26254821,0.5,0.55,3.5,1,"BotR","BotL","surebet",0.264496,1.70029,42,"lose",1,1,1,48,0,1,1,0,0,42,1,0.264496,212589,2176,"2021-04-01 05:42:08.1957",0,NA,NA,NA,"bilateral FOF",NA
26254837,8,0.55,3.5,1,NA,"BotL","surebet",0.886827,1.04556,42,"lose",2,1,2,48,0,2,4.41092,1,0,42,2,0.886827,212589,2176,"2021-04-01 05:42:23.9010",0,NA,NA,NA,"bilateral FOF",NA
26254857,4,0.55,3.5,1,"BotR","BotL","lottery",0.277538,5.83063,48,"win",3,1,3,48,0,1,4.04168,0,0,48,3,0.277538,212589,2176,"2021-04-01 05:42:41.1379",0,NA,NA,NA,"bilateral FOF",NA
26254879,32,0.55,3.5,1,NA,"BotL","surebet",0.925892,3.10621,42,"win",4,1,4,48,0,2,5.91468,0,0,42,4,0.925892,212589,2176,"2021-04-01 05:42:57.5803",1,7.91476,3,"all","bilateral FOF",NA
26254895,4,0.55,3.5,1,"BotR",NA,"lottery",0.304763,2.27756,48,"win",5,1,5,48,0,1,5.50446,1,0,48,5,0.304763,212589,2176,"2021-04-01 05:43:13.8827",0,NA,NA,NA,"bilateral FOF",NA
