"","trialid","lottery_mag","lottery_prob","sb_mag","fixation_time","lottery_poke","surebet_poke","subj_choice","RT_choice","RT_fixation","reward_received","lottery_outcome","trial_in_block","block_number","trial_number","block_length","ex_fixation","ex_choice","ITI","ex_ITI","viol","reward","trialnum","RT","sessid","subjid","trialtime","infusion_sessid","region","volume","concentration","drug","cntrl"
"5037",24610689,2,0.5,3,1,NA,"BotL","surebet",0.381314009428024,1.34502005577087,36,"lose",28,1,28,96,0,1,6.49114227294922,0,0,36,28,0.381314009428024,200543,2156,2021-02-04 06:11:18,200543,"Left FOF",0.3,1,"muscimol",0
"5038",24610723,32,0.5,3,1,NA,NA,"left",0.847019970417023,0.279063999652863,36,"win",29,1,29,96,0,2,8.90903949737549,2,0,36,29,0.847019970417023,200543,2156,2021-02-04 06:11:45,200543,"Left FOF",0.3,1,"muscimol",0
"5039",24610755,8,0.5,3,1,"BotR","BotL","surebet",0.445443004369736,7.86320495605469,36,"win",30,1,30,96,0,0,6.87241458892822,0,0,36,30,0.445443004369736,200543,2156,2021-02-04 06:12:08,200543,"Left FOF",0.3,1,"muscimol",0
"5040",24610787,2,0.5,3,1,NA,NA,"left",2.05067491531372,4.56543588638306,36,"win",31,1,31,96,0,5,5.62043237686157,0,0,36,31,2.05067491531372,200543,2156,2021-02-04 06:12:27,200543,"Left FOF",0.3,1,"muscimol",0
"5041",24610825,4,0.5,3,1,NA,NA,"left",2.34074902534485,5.64758110046387,36,"lose",32,1,32,96,0,5,8.76562881469727,0,0,36,32,2.34074902534485,200543,2156,2021-02-04 06:12:50,200543,"Left FOF",0.3,1,"muscimol",0
"5042",24610889,16,0.5,3,1,NA,NA,"right",1.29264903068542,30.553918838501,36,"lose",33,1,33,96,0,3,6.93718719482422,0,0,36,33,1.29264903068542,200543,2156,2021-02-04 06:13:37,200543,"Left FOF",0.3,1,"muscimol",0
"5043",24611285,4,0.5,3,1,NA,NA,"violation",NA,300,0,"win",34,1,34,96,0,NA,6.46332597732544,0,1,0,34,NA,200543,2156,2021-02-04 06:18:46,200543,"Left FOF",0.3,1,"muscimol",0
"5044",24611609,0,0.5,3,1,NA,NA,"violation",NA,300,0,"lose",35,1,35,96,0,NA,7.20369577407837,0,1,0,35,NA,200543,2156,2021-02-04 06:23:57,200543,"Left FOF",0.3,1,"muscimol",0
"5045",24611689,2,0.5,3,1,"BotR","BotL","surebet",1.11034595966339,64.9821624755859,36,"lose",36,1,36,96,0,1,6.12430810928345,0,0,36,36,1.11034595966339,200543,2156,2021-02-04 06:25:16,200543,"Left FOF",0.3,1,"muscimol",0
"5046",24611713,8,0.5,3,1,"BotR","BotL","surebet",1.02469098567963,0.602523982524872,36,"win",37,1,37,96,0,2,6.69855737686157,0,0,36,37,1.02469098567963,200543,2156,2021-02-04 06:25:31,200543,"Left FOF",0.3,1,"muscimol",0
"5047",24611733,0,0.5,3,1,"BotR","BotL","surebet",1.05102002620697,2.84554100036621,36,"win",38,1,38,96,0,2,8.75845146179199,0,0,36,38,1.05102002620697,200543,2156,2021-02-04 06:25:52,200543,"Left FOF",0.3,1,"muscimol",0
"5048",24611747,4,0.5,3,1,NA,NA,"left",1.30618703365326,0.306075006723404,36,"win",39,1,39,96,0,3,6.63461828231812,0,0,36,39,1.30618703365326,200543,2156,2021-02-04 06:26:07,200543,"Left FOF",0.3,1,"muscimol",0
"5049",24611787,32,0.5,3,1,"BotR","BotL","lottery",0.847290992736816,15.5166492462158,384,"win",40,1,40,96,0,1,6.18558120727539,0,0,384,40,0.847290992736816,200543,2156,2021-02-04 06:26:38,200543,"Left FOF",0.3,1,"muscimol",0
"5050",24611813,0,0.5,3,1,"BotR","BotL","surebet",0.583535015583038,6.08563613891602,36,"lose",41,1,41,96,1,1,6.62935209274292,0,0,36,41,0.583535015583038,200543,2156,2021-02-04 06:26:58,200543,"Left FOF",0.3,1,"muscimol",0
"5051",24611859,0,0.5,3,1,NA,NA,"left",1.09526002407074,26.1701011657715,36,"lose",42,1,42,96,0,2,5.61052751541138,0,0,36,42,1.09526002407074,200543,2156,2021-02-04 06:27:38,200543,"Left FOF",0.3,1,"muscimol",0
"5052",24611877,8,0.5,3,1,"BotR","BotL","surebet",0.415695011615753,0.499765008687973,36,"lose",43,1,43,96,0,1,8.51156330108643,0,0,36,43,0.415695011615753,200543,2156,2021-02-04 06:27:55,200543,"Left FOF",0.3,1,"muscimol",0
"5053",24611893,16,0.5,3,1,"BotR","BotL","lottery",1.51375901699066,1.09777402877808,192,"win",44,1,44,96,0,1,8.68446063995361,0,0,192,44,1.51375901699066,200543,2156,2021-02-04 06:28:13,200543,"Left FOF",0.3,1,"muscimol",0
"5054",24611911,4,0.5,3,1,"BotR","BotL","surebet",0.935694992542267,0.356898009777069,36,"lose",45,1,45,96,0,1,8.14756107330322,0,0,36,45,0.935694992542267,200543,2156,2021-02-04 06:28:30,200543,"Left FOF",0.3,1,"muscimol",0
"5055",24611933,16,0.5,3,1,NA,NA,"right",0.719197988510132,0.31258100271225,36,"win",46,1,46,96,0,1,8.39389514923096,0,0,36,46,0.719197988510132,200543,2156,2021-02-04 06:28:46,200543,"Left FOF",0.3,1,"muscimol",0
"5056",24611953,2,0.5,3,1,NA,NA,"left",0.458321005105972,0.771651029586792,36,"win",47,1,47,96,0,1,6.94877481460571,0,0,36,47,0.458321005105972,200543,2156,2021-02-04 06:29:02,200543,"Left FOF",0.3,1,"muscimol",0
"5057",24611967,8,0.5,3,1,NA,NA,"left",1.56482100486755,1.28278005123138,36,"lose",48,1,48,96,0,4,6.18080139160156,0,0,36,48,1.56482100486755,200543,2156,2021-02-04 06:29:19,200543,"Left FOF",0.3,1,"muscimol",0
"5058",24611989,2,0.5,3,1,"BotR","BotL","surebet",0.405021995306015,1.09952902793884,36,"lose",49,1,49,96,0,0,8.34166049957275,0,0,36,49,0.405021995306015,200543,2156,2021-02-04 06:29:36,200543,"Left FOF",0.3,1,"muscimol",0
"5059",24612009,4,0.5,3,1,NA,NA,"left",1.75793898105621,0.386709004640579,36,"lose",50,1,50,96,0,2,7.96061849594116,0,0,36,50,1.75793898105621,200543,2156,2021-02-04 06:29:53,200543,"Left FOF",0.3,1,"muscimol",0
"5060",24612019,8,0.5,3,1,"BotR","BotL","lottery",1.10225105285645,3.7311909198761,0,"lose",51,1,51,96,0,1,8.22340297698975,0,0,0,51,1.10225105285645,200543,2156,2021-02-04 06:30:12,200543,"Left FOF",0.3,1,"muscimol",0
"5061",24612029,2,0.5,3,1,"BotR","BotL","surebet",0.413109987974167,0.478971004486084,36,"win",52,1,52,96,0,1,7.97898721694946,0,0,36,52,0.413109987974167,200543,2156,2021-02-04 06:30:28,200543,"Left FOF",0.3,1,"muscimol",0
"5062",24612045,16,0.5,3,1,NA,"BotL","surebet",2.13795900344849,4.38721609115601,36,"win",53,1,53,96,0,4,6.66319513320923,0,0,36,53,2.13795900344849,200543,2156,2021-02-04 06:30:49,200543,"Left FOF",0.3,1,"muscimol",0
"5063",24612055,2,0.5,3,1,"BotR","BotL","surebet",0.418980002403259,0.25323098897934,36,"lose",54,1,54,96,0,1,7.7055139541626,0,0,36,54,0.418980002403259,200543,2156,2021-02-04 06:31:04,200543,"Left FOF",0.3,1,"muscimol",0
"5064",24612071,8,0.5,3,1,NA,NA,"left",1.60444498062134,11.3457002639771,36,"lose",55,1,55,96,0,4,6.27649784088135,0,0,36,55,1.60444498062134,200543,2156,2021-02-04 06:31:30,200543,"Left FOF",0.3,1,"muscimol",0
"5065",24612089,2,0.5,3,1,NA,NA,"right",1.50339102745056,14.3652906417847,36,"win",56,1,56,96,0,4,7.25387334823608,0,0,36,56,1.50339102745056,200543,2156,2021-02-04 06:32:00,200543,"Left FOF",0.3,1,"muscimol",0
"5066",24612101,2,0.5,3,1,NA,NA,"left",1.36679601669312,6.05105018615723,36,"lose",57,1,57,96,0,4,5.56525611877441,0,0,36,57,1.36679601669312,200543,2156,2021-02-04 06:32:22,200543,"Left FOF",0.3,1,"muscimol",0
"5067",24612107,8,0.5,3,1,NA,NA,"left",0.473030000925064,0.285221993923187,36,"win",58,1,58,96,0,1,7.2586236000061,0,0,36,58,0.473030000925064,200543,2156,2021-02-04 06:32:37,200543,"Left FOF",0.3,1,"muscimol",0
"5068",24612143,32,0.5,3,1,"BotR","BotL","lottery",0.671000003814697,53.4803810119629,0,"lose",59,1,59,96,0,2,6.00253486633301,0,0,0,59,0.671000003814697,200543,2156,2021-02-04 06:33:44,200543,"Left FOF",0.3,1,"muscimol",0
"5069",24612177,0,0.5,3,1,"BotR","BotL","surebet",0.396618992090225,44.6883811950684,36,"lose",60,1,60,96,0,1,5.98069763183594,0,0,36,60,0.396618992090225,200543,2156,2021-02-04 06:34:41,200543,"Left FOF",0.3,1,"muscimol",0
"5070",24612199,16,0.5,3,1,"BotR","BotL","lottery",0.603053987026215,6.05920076370239,192,"win",61,1,61,96,6,0,5.34818410873413,0,0,192,61,0.603053987026215,200543,2156,2021-02-04 06:35:01,200543,"Left FOF",0.3,1,"muscimol",0
"5071",24612217,4,0.5,3,1,"BotR","BotL","surebet",0.436390995979309,2.01344609260559,36,"win",62,1,62,96,0,1,7.52645826339722,0,0,36,62,0.436390995979309,200543,2156,2021-02-04 06:35:19,200543,"Left FOF",0.3,1,"muscimol",0
"5072",24612435,8,0.5,3,1,NA,NA,"violation",NA,300,0,"lose",63,1,63,96,0,NA,7.2871298789978,0,1,0,63,NA,200543,2156,2021-02-04 06:40:29,200543,"Left FOF",0.3,1,"muscimol",0
"5073",24612597,32,0.5,3,1,"BotR","BotL","violation",NA,300.000030517578,0,"lose",64,1,64,96,0,NA,5.3021764755249,0,1,0,64,NA,200543,2156,2021-02-04 06:45:38,200543,"Left FOF",0.3,1,"muscimol",0
"5074",24612633,32,0.5,3,1,"BotR","BotL","lottery",0.410991013050079,49.9925651550293,384,"win",64,1,65,96,0,1,8.85500049591064,0,0,384,65,0.410991013050079,200543,2156,2021-02-04 06:46:45,200543,"Left FOF",0.3,1,"muscimol",0
"5075",24612649,8,0.5,3,1,"BotR","BotL","surebet",0.405858993530273,4.86163187026978,36,"win",65,1,66,96,0,1,6.4518404006958,1,0,36,66,0.405858993530273,200543,2156,2021-02-04 06:47:04,200543,"Left FOF",0.3,1,"muscimol",0
"5076",24612657,2,0.5,3,1,"BotR","BotL","surebet",0.409348994493484,0.600139021873474,36,"win",66,1,67,96,0,1,5.95260286331177,0,0,36,67,0.409348994493484,200543,2156,2021-02-04 06:47:20,200543,"Left FOF",0.3,1,"muscimol",0
"5077",24612771,16,0.5,3,1,"BotR","BotL","lottery",0.438344985246658,156.891326904297,0,"lose",67,1,68,96,0,1,6.81492853164673,0,0,0,68,0.438344985246658,200543,2156,2021-02-04 06:50:10,200543,"Left FOF",0.3,1,"muscimol",0
"5078",24612789,32,0.5,3,1,NA,NA,"left",0.714446008205414,0.751199007034302,36,"win",68,1,69,96,0,1,5.50398111343384,0,0,36,69,0.714446008205414,200543,2156,2021-02-04 06:50:24,200543,"Left FOF",0.3,1,"muscimol",0
"5079",24612817,16,0.5,3,1,NA,NA,"left",1.28717994689941,11.8908653259277,36,"lose",69,1,70,96,0,2,7.6878867149353,0,0,36,70,1.28717994689941,200543,2156,2021-02-04 06:50:52,200543,"Left FOF",0.3,1,"muscimol",0
"5080",24612879,16,0.5,3,1,"BotR",NA,"lottery",0.708507001399994,58.6277008056641,192,"win",70,1,71,96,0,2,8.77552318572998,0,0,192,71,0.708507001399994,200543,2156,2021-02-04 06:52:08,200543,"Left FOF",0.3,1,"muscimol",0
"5081",24612913,32,0.5,3,1,NA,NA,"right",1.004075050354,23.4271488189697,36,"win",71,1,72,96,0,2,7.65378570556641,0,0,36,72,1.004075050354,200543,2156,2021-02-04 06:52:47,200543,"Left FOF",0.3,1,"muscimol",0
"5082",24612923,4,0.5,3,1,NA,"BotL","surebet",0.42153400182724,0.340375989675522,36,"win",72,1,73,96,0,1,5.42348098754883,0,0,36,73,0.42153400182724,200543,2156,2021-02-04 06:53:00,200543,"Left FOF",0.3,1,"muscimol",0
"5083",24612963,2,0.5,3,1,NA,NA,"right",2.04768991470337,48.3240509033203,36,"win",73,1,74,96,0,4,5.24120044708252,0,0,36,74,2.04768991470337,200543,2156,2021-02-04 06:54:01,200543,"Left FOF",0.3,1,"muscimol",0
"5084",24612981,32,0.5,3,1,NA,NA,"left",0.335267007350922,35.564380645752,36,"lose",74,1,75,96,0,0,6.09208631515503,0,0,36,75,0.335267007350922,200543,2156,2021-02-04 06:54:49,200543,"Left FOF",0.3,1,"muscimol",0
"5085",24613001,4,0.5,3,1,"BotR",NA,"lottery",0.838385999202728,6.6254711151123,48,"win",75,1,76,96,0,2,8.64297580718994,0,0,48,76,0.838385999202728,200543,2156,2021-02-04 06:55:13,200543,"Left FOF",0.3,1,"muscimol",0
"5086",24613011,4,0.5,3,1,NA,NA,"left",0.62405002117157,0.329883992671967,36,"win",76,1,77,96,0,2,6.92646932601929,0,0,36,77,0.62405002117157,200543,2156,2021-02-04 06:55:27,200543,"Left FOF",0.3,1,"muscimol",0
"5087",24613027,16,0.5,3,1,NA,NA,"left",1.50652897357941,7.33680009841919,36,"win",77,1,78,96,0,4,7.49382257461548,0,0,36,78,1.50652897357941,200543,2156,2021-02-04 06:55:50,200543,"Left FOF",0.3,1,"muscimol",0
"5088",24613031,0,0.5,3,1,"BotR","BotL","surebet",0.477966010570526,0.474911004304886,36,"win",78,1,79,96,0,1,5.46719455718994,0,0,36,79,0.477966010570526,200543,2156,2021-02-04 06:56:04,200543,"Left FOF",0.3,1,"muscimol",0
"5089",24613055,8,0.5,3,1,NA,NA,"left",0.490597009658813,2.89684391021729,36,"win",79,1,80,96,0,1,8.95672416687012,0,0,36,80,0.490597009658813,200543,2156,2021-02-04 06:56:25,200543,"Left FOF",0.3,1,"muscimol",0
"5090",24613063,16,0.5,3,1,"BotR","BotL","lottery",0.98743200302124,0.688280999660492,0,"lose",80,1,81,96,0,3,8.9491024017334,0,0,0,81,0.98743200302124,200543,2156,2021-02-04 06:56:42,200543,"Left FOF",0.3,1,"muscimol",0
"5091",24613091,8,0.5,3,1,"BotR","BotL","surebet",1.15465402603149,27.6736145019531,36,"win",81,1,82,96,0,2,5.08099460601807,0,0,36,82,1.15465402603149,200543,2156,2021-02-04 06:57:23,200543,"Left FOF",0.3,1,"muscimol",0
"5092",24613123,0,0.5,3,1,NA,NA,"right",1.68340694904327,62.5886459350586,36,"lose",82,1,83,96,0,3,6.90192413330078,0,0,36,83,1.68340694904327,200543,2156,2021-02-04 06:58:41,200543,"Left FOF",0.3,1,"muscimol",0
"5093",24613257,16,0.5,3,1,"BotR","BotL","violation",NA,300.000030517578,0,"lose",83,1,84,96,0,NA,6.25763082504272,0,1,0,84,NA,200543,2156,2021-02-04 07:03:51,200543,"Left FOF",0.3,1,"muscimol",0
"5094",24613433,16,0.5,3,1,"BotR","BotL","violation",NA,300.000030517578,0,"win",83,1,85,96,0,NA,8.37394237518311,0,1,0,85,NA,200543,2156,2021-02-04 07:09:03,200543,"Left FOF",0.3,1,"muscimol",0
"5095",24613613,16,0.5,3,1,"BotR","BotL","violation",NA,300,0,"win",83,1,86,96,0,NA,6.429518699646,0,1,0,86,NA,200543,2156,2021-02-04 07:14:12,200543,"Left FOF",0.3,1,"muscimol",0
"5096",24613633,16,0.5,3,1,"BotR","BotL","lottery",0.637785971164703,92.8980026245117,192,"win",83,1,87,96,0,1,8.19191646575928,0,0,192,87,0.637785971164703,200543,2156,2021-02-04 07:16:02,200543,"Left FOF",0.3,1,"muscimol",0
"5097",24613635,32,0.5,3,1,NA,NA,"left",0.590214014053345,1.24910998344421,36,"win",84,1,88,96,0,1,7.31727457046509,0,0,36,88,0.590214014053345,200543,2156,2021-02-04 07:16:19,200543,"Left FOF",0.3,1,"muscimol",0
"5098",24613637,16,0.5,3,1,NA,NA,"left",0.417490005493164,0.792079985141754,36,"lose",85,1,89,96,0,1,8.5296516418457,1,0,36,89,0.417490005493164,200543,2156,2021-02-04 07:16:41,200543,"Left FOF",0.3,1,"muscimol",0
"5099",24613639,2,0.5,3,1,"BotR",NA,"lottery",1.40947997570038,4.25770998001099,0,"lose",86,1,90,96,0,1,8.24126625061035,0,0,0,90,1.40947997570038,200543,2156,2021-02-04 07:17:01,200543,"Left FOF",0.3,1,"muscimol",0
"5100",24613651,8,0.5,3,1,NA,NA,"left",0.364950001239777,96.4574432373047,36,"lose",87,1,91,96,0,0,8.20192050933838,0,0,36,91,0.364950001239777,200543,2156,2021-02-04 07:18:53,200543,"Left FOF",0.3,1,"muscimol",0
"5101",24613653,8,0.5,3,1,"BotR",NA,"lottery",0.804974019527435,0.488638013601303,0,"lose",88,1,92,96,0,1,8.26044273376465,0,0,0,92,0.804974019527435,200543,2156,2021-02-04 07:19:09,200543,"Left FOF",0.3,1,"muscimol",0
"5102",24613661,0,0.5,3,1,NA,NA,"left",0.851356029510498,0.479811012744904,36,"win",89,1,93,96,0,2,5.24079847335815,0,0,36,93,0.851356029510498,200543,2156,2021-02-04 07:19:23,200543,"Left FOF",0.3,1,"muscimol",0
"5103",24613663,32,0.5,3,1,NA,"BotL","surebet",1.70222294330597,0.720969974994659,36,"lose",90,1,94,96,0,3,6.52291822433472,0,0,36,94,1.70222294330597,200543,2156,2021-02-04 07:19:39,200543,"Left FOF",0.3,1,"muscimol",0
"5104",24613667,32,0.5,3,1,NA,NA,"left",0.39156100153923,0.531470000743866,36,"win",91,1,95,96,0,1,5.37898063659668,0,0,36,95,0.39156100153923,200543,2156,2021-02-04 07:19:52,200543,"Left FOF",0.3,1,"muscimol",0
"5105",24613669,4,0.5,3,1,"BotR","BotL","surebet",0.399679005146027,0.493461012840271,36,"win",92,1,96,96,0,1,8.15787696838379,0,0,36,96,0.399679005146027,200543,2156,2021-02-04 07:20:09,200543,"Left FOF",0.3,1,"muscimol",0
"5106",24613675,4,0.5,3,1,NA,NA,"left",0.567330002784729,0.413035005331039,36,"win",93,1,97,96,0,1,5.48464965820312,0,0,36,97,0.567330002784729,200543,2156,2021-02-04 07:20:23,200543,"Left FOF",0.3,1,"muscimol",0
"5107",24613679,2,0.5,3,1,NA,NA,"left",0.37024998664856,0.378591001033783,36,"win",94,1,98,96,0,1,6.42760467529297,0,0,36,98,0.37024998664856,200543,2156,2021-02-04 07:20:36,200543,"Left FOF",0.3,1,"muscimol",0
"5108",24613681,32,0.5,3,1,"BotR","BotL","lottery",1.03972005844116,0.479319989681244,0,"lose",95,1,99,96,0,2,6.97757959365845,0,0,0,99,1.03972005844116,200543,2156,2021-02-04 07:20:51,200543,"Left FOF",0.3,1,"muscimol",0
"5109",24613781,16,0.5,3,1,"BotR","BotL","lottery",0.837029993534088,11.7104692459106,0,"lose",2,2,102,96,0,0,8.64534664154053,0,0,0,100,0.837029993534088,200543,2156,2021-02-04 07:28:03,200543,"Left FOF",0.3,1,"muscimol",0
"5110",24613787,16,0.5,3,1,NA,NA,"left",1.17812895774841,34.1694869995117,36,"lose",3,2,103,96,0,2,8.80098342895508,0,0,36,101,1.17812895774841,200543,2156,2021-02-04 07:28:54,200543,"Left FOF",0.3,1,"muscimol",0
"5111",24613791,0,0.5,3,1,"BotR","BotL","surebet",0.461068004369736,0.565573990345001,36,"win",4,2,104,96,0,0,5.30409479141235,0,0,36,102,0.461068004369736,200543,2156,2021-02-04 07:29:07,200543,"Left FOF",0.3,1,"muscimol",0
"5112",24613793,2,0.5,3,1,"BotR","BotL","surebet",0.485224008560181,5.58015394210815,36,"lose",5,2,105,96,0,1,7.39891195297241,0,0,36,103,0.485224008560181,200543,2156,2021-02-04 07:29:28,200543,"Left FOF",0.3,1,"muscimol",0
"5113",24613811,2,0.5,3,1,"BotR","BotL","surebet",0.378136992454529,80.5823516845703,36,"win",6,2,106,96,0,0,8.59642505645752,0,0,36,104,0.378136992454529,200543,2156,2021-02-04 07:31:04,200543,"Left FOF",0.3,1,"muscimol",0
"5114",24613813,0,0.5,3,1,NA,"BotL","surebet",0.41957899928093,0.478064000606537,36,"lose",7,2,107,96,0,1,6.02280902862549,0,0,36,105,0.41957899928093,200543,2156,2021-02-04 07:31:19,200543,"Left FOF",0.3,1,"muscimol",0
"5115",24613815,4,0.5,3,1,"BotR","BotL","surebet",0.420915991067886,1.45883500576019,36,"lose",8,2,108,96,0,1,6.59073829650879,0,0,36,106,0.420915991067886,200543,2156,2021-02-04 07:31:34,200543,"Left FOF",0.3,1,"muscimol",0
"5116",24613821,8,0.5,3,1,"BotR","BotL","surebet",0.458175003528595,1.5324729681015,36,"win",9,2,109,96,0,1,6.97589874267578,0,0,36,107,0.458175003528595,200543,2156,2021-02-04 07:31:50,200543,"Left FOF",0.3,1,"muscimol",0
"5117",24613885,16,0.5,3,1,"BotR","BotL","violation",NA,300.000030517578,0,"win",10,2,110,96,0,NA,7.35694169998169,0,1,0,108,NA,200543,2156,2021-02-04 07:37:01,200543,"Left FOF",0.3,1,"muscimol",0
"5118",24613927,16,0.5,3,1,"BotR","BotL","violation",NA,300.000030517578,0,"lose",10,2,111,96,0,NA,6.61220455169678,0,1,0,109,NA,200543,2156,2021-02-04 07:42:11,200543,"Left FOF",0.3,1,"muscimol",0
"5119",24613935,16,0.5,3,1,"BotR","BotL","lottery",0.663024008274078,120.311828613281,192,"win",10,2,112,96,0,2,7.77016830444336,0,0,192,110,0.663024008274078,200543,2156,2021-02-04 07:44:27,200543,"Left FOF",0.3,1,"muscimol",0
"5120",24613939,0,0.5,3,1,NA,NA,"left",1.44427096843719,38.6508178710938,36,"lose",11,2,113,96,0,4,7.19601583480835,0,0,36,111,1.44427096843719,200543,2156,2021-02-04 07:45:21,200543,"Left FOF",0.3,1,"muscimol",0
"5121",24613941,8,0.5,3,1,NA,"BotL","surebet",0.365815013647079,0.390695005655289,36,"win",12,2,114,96,0,1,7.35708618164062,0,0,36,112,0.365815013647079,200543,2156,2021-02-04 07:45:36,200543,"Left FOF",0.3,1,"muscimol",0
"5122",24613943,0,0.5,3,1,"BotR",NA,"lottery",0.605598986148834,0.370963990688324,0,"lose",13,2,115,96,0,2,6.49587774276733,0,0,0,113,0.605598986148834,200543,2156,2021-02-04 07:45:50,200543,"Left FOF",0.3,1,"muscimol",0
"5123",24613945,8,0.5,3,1,NA,NA,"left",0.319514006376266,0.571578979492188,36,"win",14,2,116,96,0,1,6.37500381469727,0,0,36,114,0.319514006376266,200543,2156,2021-02-04 07:46:05,200543,"Left FOF",0.3,1,"muscimol",0
"5124",24613947,32,0.5,3,1,"BotR","BotL","lottery",0.919723987579346,0.338770002126694,384,"win",15,2,117,96,0,3,7.74469232559204,0,0,384,115,0.919723987579346,200543,2156,2021-02-04 07:46:22,200543,"Left FOF",0.3,1,"muscimol",0
"5125",24613949,8,0.5,3,1,NA,NA,"right",0.609220027923584,3.2340099811554,36,"lose",16,2,118,96,1,1,5.26172399520874,0,0,36,116,0.609220027923584,200543,2156,2021-02-04 07:46:38,200543,"Left FOF",0.3,1,"muscimol",0
"5126",24613951,2,0.5,3,1,NA,NA,"right",0.660547971725464,0.354169994592667,36,"lose",17,2,119,96,0,1,5.69347763061523,0,0,36,117,0.660547971725464,200543,2156,2021-02-04 07:46:52,200543,"Left FOF",0.3,1,"muscimol",0
"5127",24613953,32,0.5,3,1,"BotR","BotL","lottery",0.89767199754715,0.266521006822586,384,"win",18,2,120,96,0,1,8.32101058959961,0,0,384,118,0.89767199754715,200543,2156,2021-02-04 07:47:09,200543,"Left FOF",0.3,1,"muscimol",0
"5128",24613955,8,0.5,3,1,NA,NA,"right",0.654627978801727,3.20053100585938,36,"lose",19,2,121,96,1,1,8.29169654846191,0,0,36,119,0.654627978801727,200543,2156,2021-02-04 07:47:28,200543,"Left FOF",0.3,1,"muscimol",0
"5129",24613959,0,0.5,3,1,"BotR","BotL","surebet",0.50323098897934,0.421781003475189,36,"lose",20,2,122,96,0,0,8.42686176300049,0,0,36,120,0.50323098897934,200543,2156,2021-02-04 07:47:45,200543,"Left FOF",0.3,1,"muscimol",0
"5130",24613961,0,0.5,3,1,NA,NA,"left",0.471269011497498,0.268968999385834,36,"lose",21,2,123,96,0,1,6.26283502578735,0,0,36,121,0.471269011497498,200543,2156,2021-02-04 07:47:58,200543,"Left FOF",0.3,1,"muscimol",0
"5131",24613963,8,0.5,3,1,NA,NA,"right",0.791329979896545,0.342826008796692,36,"lose",22,2,124,96,0,2,5.18760204315186,0,0,36,122,0.791329979896545,200543,2156,2021-02-04 07:48:12,200543,"Left FOF",0.3,1,"muscimol",0
"5132",24613965,32,0.5,3,1,"BotR","BotL","lottery",0.925705015659332,0.381891012191772,384,"win",23,2,125,96,0,2,5.44776058197021,0,0,384,123,0.925705015659332,200543,2156,2021-02-04 07:48:27,200543,"Left FOF",0.3,1,"muscimol",0
"5133",24613967,16,0.5,3,1,NA,NA,"right",0.67849200963974,5.52258396148682,36,"lose",24,2,126,96,1,1,7.47045183181763,0,0,36,124,0.67849200963974,200543,2156,2021-02-04 07:48:47,200543,"Left FOF",0.3,1,"muscimol",0
"5134",24613969,2,0.5,3,1,"BotR","BotL","surebet",0.359589993953705,0.354301005601883,36,"lose",25,2,127,96,0,1,8.34208965301514,0,0,36,125,0.359589993953705,200543,2156,2021-02-04 07:49:03,200543,"Left FOF",0.3,1,"muscimol",0
"5135",24613985,2,0.5,3,1,"BotR",NA,"lottery",0.693548023700714,142.407196044922,0,"lose",26,2,128,96,0,2,7.42363500595093,1,0,0,126,0.693548023700714,200543,2156,2021-02-04 07:51:43,200543,"Left FOF",0.3,1,"muscimol",0
"5136",24613995,2,0.5,3,1,NA,NA,"left",1.17460596561432,25.1777801513672,36,"win",27,2,129,96,0,1,6.5538182258606,0,0,36,127,1.17460596561432,200543,2156,2021-02-04 07:52:23,200543,"Left FOF",0.3,1,"muscimol",0
"5137",24613999,16,0.5,3,1,NA,NA,"left",0.375284999608994,1.56474101543427,36,"win",28,2,130,96,0,0,8.82813358306885,0,0,36,128,0.375284999608994,200543,2156,2021-02-04 07:52:41,200543,"Left FOF",0.3,1,"muscimol",0
"5138",24614011,32,0.5,3,1,"BotR","BotL","lottery",0.692385971546173,39.4833984375,384,"win",29,2,131,96,0,1,8.45521354675293,0,0,384,129,0.692385971546173,200543,2156,2021-02-04 07:53:38,200543,"Left FOF",0.3,1,"muscimol",0
"5139",24614015,4,0.5,3,1,NA,NA,"right",0.648499011993408,5.65394115447998,36,"lose",30,2,132,96,1,1,7.29225397109985,0,0,36,130,0.648499011993408,200543,2156,2021-02-04 07:53:58,200543,"Left FOF",0.3,1,"muscimol",0
"5140",24610391,0,0.5,3,1,NA,NA,"right",1.48611700534821,58.8542060852051,24,"win",1,1,1,96,0,2,1,0,0,24,1,1.48611700534821,200549,2160,2021-02-04 06:07:36,200549,"Left FOF",0.3,1,"muscimol",0
"5141",24610413,4,0.5,3,1,NA,NA,"right",0.389252990484238,1.53831994533539,24,"win",2,1,2,96,0,1,5.30625009536743,2,0,24,2,0.389252990484238,200549,2160,2021-02-04 06:07:54,200549,"Left FOF",0.3,1,"muscimol",0
"5142",24610431,2,0.5,3,1,NA,NA,"right",0.329133003950119,0.598031997680664,24,"win",3,1,3,96,0,1,5.14196014404297,0,0,24,3,0.329133003950119,200549,2160,2021-02-04 06:08:05,200549,"Left FOF",0.3,1,"muscimol",0
"5143",24610441,16,0.5,3,1,NA,NA,"right",0.439599007368088,1.11621594429016,24,"win",4,1,4,96,0,1,5.28760099411011,0,0,24,4,0.439599007368088,200549,2160,2021-02-04 06:08:17,200549,"Left FOF",0.3,1,"muscimol",0
